Tricholaena atropurpurea
Oplismenus frumentaceus
Setaria lenis
Hippion elongatum
Artemisia ruderalis
Chamaemelum triumfettii
Extriplex joaquinana
Cinnamomum tenuifolium
Solidago rupestris
Thymus kosaninii
Cerastium acutifolium
Tragus arenarius
Crataegus orientobaltica
Agropyron leersianum
Festuca quercetopinetorum
Sedum dasyphyllum
Laurus membranacea
Phyllostachys villosa
Haemanthus abyssinicus
Erophila subintegra
Cichorium hirsutum
Arundo hostii
Arum byzantinum
Gaudinia fragilis
Galium neglectum
Uragoga rigida
Achillea polyphylla
Galium harcynicum
Koeleria borbasii
Retinispora obtusa
Sesamum orientale
Mnemion nemausense
Puccinellia parlatorei
Thymus benacensis
Moehringia lateriflora
Biscutella atropurpurea
Anacharis densa
Viola pubifolia
Nuphar minima
Cornus sanguinea
Bidens biternata
Canna saturate-rubra
Vahea senegalensis
Bougainvillea virescens
Aria keissleri
Zantedeschia asperata
Musa sundaica
Nepeta macrura
Ambrosia abrotanifolia
Lotus mearnsii
Decaprisma cespitosa
Dichromena alba
Arabis alpina
Trachypogon plumosus
Stellaria boraeana
Caladium houlletii
Epilobium ozanonis
Kaluhaburunghos blancoi
Hordeum pampeanum
Fragaria odora
Panicum isachne
Meibomia thwaitesii
Silene radians
Rubus scibilis
Anacharis alsinastrum
Chenopodium fruticosum
Aucuparia americana
Abies candicans
Astragalus lejosemius
Veronica peregrina
Carex oklahomensis
Diplotaxis valentina
Allium caricifolium
Bidens montaubani
Tephroseris pierotii
Ischnosiphon guianensis
Citrus himekitsu
Alnus serrulatoides
Rhynchospora bromoides
Usteria disperma
Vignea dioica
Alocasia watsoniana
Plantago eriopoda
Protium crenatum
Dysphania dunosa
Carex cristata
Cyperus schottianus
Eucalyptus incrassata
Cyperus parlatoris
Adyseton orbiculare
Plantago schrenkii
Nerium verecundum
Oligosporus tomentellus
Euonymus odessanus
Rosmarinus latifolius
Tulipa platystigma
Tormentilla divergens
Myosotis lappula
Picea mertensiana
Phillyrea minor
Angelica norvegica
Phaseolus affinis
Epilobium hypericifolium
Arabis excelsa
Cocculus ovalifolius
Arnica parryi
Vitis amurensis
Trithyrocarpus polyspatha
Albizia mollis
Schoenus vendeanus
Carex umbrosa
Campanula tracheliifolia
Hierochontis carniolica
Anthemis caucasica
Spartina glabriuscula
Selinum myrrhis
Poa psammophila
Cleistogenes squarrosa
Crataegus maroccana
Digitalis gloxinioides
Meibomia heterocarpa
Dynamidium montivagum
Ocimum bullatum
Alnus obtusata
Odontites rubra
Hirculus ranunculoides
Plinia tetrapetala
Achillea ochroleuca
Alectorolophus groenlandicus
Pinus baborensis
Poa crassipes
Juncus laevis
Ophioxylon trifoliatum
Panicum occidentale
Oenanthe fistulosa
Festuca regelii
Tilia vitifolia
Alsine zarencznyi
Hordeum canadense
Cupressus nobleana
Papaver tenuissimum
Prunus spinosissima
Echinochloa pachychloa
Jacea pratensis
Luma spectabilis
Eleocharis transcaucasica
Geranium brutium
Rhodiola elongata
Vicia heteropus
Scirpus squarrosus
Daucus anthriscus
Salix aurigerana
Betula subarctica
Primula obconica
Bothriochloa haenkei
Pinus endlicheriana
Hordeum strobelense
Callitris schwarzii
Garcinia pictoria
Cecropia cyrtostachya
Alyssum beugesiacum
Polemonium liniflorum
Pandanus fascicularis
Acorus terrestris
Antennaria chlorantha
Callitris mahonii
Conospermum longifolium
Conium maculosum
Elodea pauciflora
Schoenoplectiella lateriflora
Pandanus fatyanion
Peschiera hilariana
Epacris walteri
Abies pumila
Sida meridionalis
Scirpus martii
Agrostis distans
Hippion dichotomum
Aster coerulescens
Panicum macrum
Glyceria minutula
Prenanthes petiolata
Abies brachyphylla
Arabis tunetana
Bambusa ontakensis
Pandanus temehaniensis
Bunias tatarica
Scirpus wallrothii
Onagra salicifolia
Avenella cuprina
Vignea lagopina
Angelica paludapifolia
Hedysarum bupleurifolium
Pycreus lamarckianus
Teucrium officinale
Ranunculus xatardii
Draba polygonifolia
Carex lunelliana
Ricinus digitatus
Limnonesis friedrichsthaliana
Pinus araragi
Neopanax laetevirens
Neskiza salina
Mimosa sessilis
Carex macounii
Aphanes cuneifolia
Artemisia leucophylla
Juncus utahensis
Juncoides nivalis
Schizolepis sylvestris
Coffea sundana
Cereus calvus
Bellidium pappulosum
Jasminum wangii
Gaillardia chrysantha
Meum carvifolium
Iris mandraliscae
Calappa nucifera
Astragalus monspessulanus
Turritis caerulea
Arundinella kengiana
Salix jenisseensis
Franca pulverulenta
Abutilon pubescens
Festuca gautieri
Bromus requienii
Pennisetum cereale
Achillea bicolor
Palaquium selendit
Panicum thermale
Lupinaster purpurascens
Sida doniana
Poa garanica
Sparganium hyperboreum
Cardiospermum corindum
Nertera taiwaniana
Eremanthe venosa
Desmodium diffusum
Panicum forbesii
Rhaphidophora insignis
Gentiana tatei
Argemone rotundata
Bupleurum granulatum
Panicum pseudopubescens
Galium boreale
Cardamine occulta
Botryanthus szovitsianus
Adonis linnaei
Lasiocroton prunifolius
Bromus caprinus
Scirpus conglomeratus
Cameraria obesa
Agrostis semiverticillata
Cyperus hyalinus
Hydrilla subulata
Calliopsis atkinsoniana
Asterocephalus flavescens
Petalostemon grothii
Anthurium indecorum
Phleum bulbosum
Andropogon dissolutus
Pandanus hendersonii
Amaranthus abyssinicus
Cheiranthus scaber
Helleboraster foetidus
Selinum alpestre
Fendleria rhynchelytroides
Aeluropus littoralis
Koniga dasycarpa
Porrum sphaerocephaluon
Cecropia angulata
Rhaphidophora cunninghamii
Trachynotia alternifolia
Sida conferta
Machaerina glomerata
Helianthus jaegeri
Stellaria hultenii
Pandanus coronatus
Wilckia africana
Salix vulgaris
Echinochloa scabra
Abies cranstonii
Potentilla benyetzkyi
Boerhavia surinamensis
Avena alopecuros
Casearia affinis
Forasaccus racemosus
Cynanchum kenowiense
Geum strictum
Zerna pseudocappadocica
Biscutella tirolensis
Quercus longiaristata
Mentha cristata
Acer barbatum
Artemisia inconspicua
Panicum ciliare
Eucalyptus pyrocarpa
Allium bouddae
Aronia canadensis
Eupatorium ponticum
Pistacia vera
Caprifolium tataricum
Fraxinus lancifolia
Mappa wallichii
Antirrhinum thuillieri
Scorzonera radiata
Centaurea paniculata
Ornithogalum flavum
Aster venetus
Elymus mayebaranus
Capsella brittonii
Crinum mackenii
Amaryllis moorei
Sesbania cochinchinensis
Libocedrus craigiana
Physocarpus tomentosus
Acacia laevigata
Chrysanthemum sylvaticum
Cotoneaster calocarpus
Gypsophila alpestris
Calamagrostis phalaroides
Melocanna excelsa
Tanacetum sinense
Eremopoa songarica
Drabella ciliaris
Hieracium coronarium
Cirsium neglectum
Centaurea pratensis
Stilaginella ferruginea
Forsteronia pavonii
Vilfa scabra
Bunias orientalis
Broussonetia kasii
Ficus botryapioides
Scorzonella pratensis
Trimorpha scotteri
Urtica dioica
Allium anguinum
Poa adjarica
Schedonorus ferrugineus
Asterocephalus succisa
Citharexylum macranthum
Avena solida
Jacea abbreviata
Galion aparinum
Luzula hyperborea
Silaus alatus
Hicoria pecan
Corion marinum
Viola bubanii
Pollinia viminea
Scirpus elegantulus
Festuca rupestris
Lysimachia terrestris
Quercus limitanea
Schanginia inderiensis
Teucrium alpinum
Vilfa gavana
Astragalus alopecuroides
Festuca lambinonii
Cyperus graminifolius
Iria angularis
Mentha pudina
Podospermum taraxacifolium
Arnebia hispidissima
Chamaecrista molinae
Braya americana
Morinda lucida
Aegoseris setosa
Hedera senticosa
Elaeagnus angustifolia
Bidens kelloggii
Panicum capillare
Campanula bulgarica
Alopecurus behringianus
Amaryllis caspia
Vimen repens
Tetracme quadricornis
Gentiana aestiva
Chaenomeles speciosa
Brachypodium capillifolium
Hypericum galiiforme
Elymus tschimganicus
Hordeum lenkoranicum
Serratula caroliniana
Regia maxima
Batrachium pseudofluitans
Parkinsonia aculeata
Panicum digitaria
Helminthia dichotoma
Panicum tennesseense
Polycarpaea indica
Crotalaria diffusa
Allium oleraceum
Cnicus acaulis
Geophila herbacea
Juglans cathayensis
Salix lactea
Solanum hazenii
Aellenia glauca
Digitaria jamaicensis
Crinum brisbanicum
Scirpus lappaceus
Helleborus guttatus
Poa fenas
Smilax nigra
Anthriscus nemorosa
Cyperus lateriflorus
Eragrostis collocarpa
Trichophyllum capitatum
Hesperis arabidiflora
Salix phylicoides
Caucalis orientalis
Diclidium uliginosum
Senecio jacobaeoides
Acerates viridiflora
Vilfa divaricata
Alopecurus howellii
Anastrophus platyculmus
Chenopodium browneanum
Camelina hirsuta
Salix euxina
Chenopodium rubricaule
Typha basedowii
Galeopsis beckii
Vignea persoonii
Rubus panormitanus
Hieracium glaucinum
Hieracium pseudoblyttii
Turanga litwinowiana
Absinthium laxum
Pinus llaveana
Agropyron densiflorum
Panicum kuhlmannii
Tamarix askabadensis
Juniperus tsukusiensis
Prosopis bracteolata
Festuca hystricola
Panicum pauciciliatum
Hieracium semigothicum
Chenopodium littorale
Chenopodium salinum
Ageria heterophylla
Asphodeliris stenantha
Melia indica
Leptalix pubescens
Strychnos marginata
Pilosella melanops
Aquilegia corsica
Setaria bussei
Azedarach deleteria
Veronica foliosa
Roubieva anthelmintica
Heracleum longifolium
Eleocharis macrostylis
Cyperus pygmaeus
Cyperus incarnatus
Didissandra labordei
Bassia gardneri
Thymus malyi
Pimpinella magna
Lamarckia hookeriana
Kalonymus macropterus
Acrocentron scabiosa
Campanula venosa
Palma cocos
Triticum subspontaneum
Atriplex varia
Tithymalus cymbifer
Chaetocladus distachys
Hamamelis virginiana
Triticum obtusiflorum
Oxalis macrantha
Selinum nodiflorum
Auricula hortensis
Atriplex lehmanniana
Buccaferrea amplexicaulis
Epilobium coloratum
Agrostis triracemosa
Pinus rubriflora
Lycopus italicus
Ocotea prolifera
Persea floribunda
Carduus coloratus
Calycodaphne floribunda
Feijoa obovata
Scirpus longibracteatus
Apium palustre
Caladium hendersonii
Uralepis tricuspis
Chaenorhinum minus
Vicia faba
Poa hohenackeri
Pandanus smithii
Saussurea densa
Vignea stricta
Eryngium planum
Luehea uniflora
Mephitidia baviensis
Ajax pseudonarcissus
Thuja minor
Grimaldia chamaecrista
Erucastrum gallicum
Asclepias incarnata
Aspidosperma parvifolium
Dianthus ruprechtii
Caucalis carota
Pseudotsuga vancouverensis
Catapodium zwierleinii
Bromus brongniartii
Agrostis divaricata
Cinnamomum brevifolium
Abies finedonensis
Viola mirabilis
Stellaria multicaulis
Bupleurum odontites
Leontice alberti
Camissonia californica
Triticum biflorum
Vigna aconitifolia
Cineraria sumneviczii
Pollichia zeylanica
Pinus viminalis
Carex sicyocarpa
Thalictrum altaicum
Fagelia crenatiflora
Pinus occidentalis
Sinapis patens
Fumaria queri
Brachypodium ponticum
Fraxinus orientalis
Malus sibirica
Iris gmelinii
Gentianella detonsa
Atriplex gmelinii
Galarhoeus nicaeensis
Bupleurum intermedium
Ononis vulgaris
Sauromatum pulchrum
Geraniospermum zonale
Triticum pubescens
Fagus dentata
Cerastium alpicolum
Nuphar sagittifolia
Atriplex campestris
Dolichos dissectus
Mentha sphaerostachya
Muscari haradjianii
Bellis velutina
Helichrysum sosnowskyi
Juniperus myurus
Achyranthes hispida
Mentha laciniosa
Helianthemum rupicolum
Oxalis tinctoria
Leucas aspera
Poa abietina
Hieracium serotinum
Andropogon articulatus
Triticum diversiflorum
Neillia opulifolia
Pinus montereyensis
Hordeum pseudomurinum
Colpodium woronowii
Alcea nudiflora
Turrita hirsuta
Populus ariana
Lepigonum salinum
Alyssum dentatum
Juncus insulanus
Arnebia lutea
Tabebuia heptaphylla
Abies miniata
Sorbus amabilis
Carex sepulta
Chrysanthemum umbelliferum
Convallaria majuscula
Silene behen
Prunus avium
Fraxinus striata
Campanula gentilis
Hierochloe dahurica
Rhinanthus grandiflorus
Leucanthemum balsamita
Croton furfuraceus
Widdringtonia equisetiformis
Capsella ovifera
Cyperus holoschoenus
Betula aischatiae
Panicum extensum
Cardamine drymeja
Mentha thayana
Carex podperae
Scleria krugiana
Crinum northianum
Arenaria sedifolia
Catabrosa antarctica
Bursera microphylla
Ananassa sagenaria
Dryas lepida
Stachys maritima
Delphinium taliense
Philadelphus incanus
Libadion variabile
Hirschfeldia geniculata
Streptanthera lineata
Acer albopurpurascens
Rosa mallardiana
Thelycrania microcarpa
Hedysarum lehmannianum
Potamogeton besseri
Bunium minus
Serratula inermis
Podocarpus brevifolius
Datura humilis
Frankenia cespitosa
Carduus fortior
Eucalyptus costata
Stipa etrusca
Dendropanax lanceolatus
Bactris speciosa
Canna edulis
Panicum ferventicola
Stoechas pedunculata
Gossypium quinacre
Quercus cupressoides
Lagotis uralensis
Crataegus septempartita
Hyssopus ruber
Larix czekanowskii
Vulpia murorum
Pandanus yunckeri
Artemisia cannabifolia
Calamintha enriquei
Tillaea prostrata
Vilfa densa
Malva sylvestris
Juniperus utahensis
Isatis ciesielskii
Cabralea estrellensis
Bromus remotiflorus
Aurantium decumanum
Cucurbita pepo
Galium tenerrimum
Rosa pimpinellifolia
Deschampsia alpigena
Pedicularis amoena
Geranium pratense
Colymbada podospermifolia
Acetosa alpina
Oxythece ambelaniifolia
Hedera cinerea
Leersia brasiliensis
Diplotaxis bracteata
Astragalus arpilobus
Brizopyrum americanum
Tithymalopsis paniculata
Crucifera albida
Calliandra conferta
Carica spinosa
Adenophora communis
Isocoma arguta
Hedyphylla vulgaris
Carex microchaeta
Sesleria pseudorigida
Hedysarum lagenarium
Sesleria skipetarum
Tripleurospermum perforatum
Triticum cylindricum
Heracleum calcareum
Polygyne inconspicua
Isolepis cartilaginea
Potamogeton varians
Rubia haenkeana
Euphorbia pallasiana
Cerastium macrocarpum
Cyperus efoliatus
Draba stylosa
Euphorbia rapulum
Luzula chabertii
Convallaria govaniana
Lavandula hybrida
Festuca turfosa
Sorbus persica
Chenopodium chrysomenalospermum
Papaya cucumerina
Aquilegia dumeticola
Acacia angustifolia
Sagittaria edwardsiana
Staavia radiata
Dendropanax sellowianus
Batrachium friesii
Epilobium praecox
Catabrosa capusii
Barkhausia nudiflora
Erigeron bellidifolius
Rhamnus atlantica
Diplopappus laxus
Cucubalus rotundifolius
Juncus triglumis
Agrostis foliosa
Suaeda richii
Geracium prenanthoides
Oxalis leucolepis
Elymus tsukushiensis
Glyceria dusenii
Festuca pallens
Termontis sicula
Scytalia rubra
Syntherisma debilis
Oligosporus macilentus
Clinopodium vulgare
Micrelium tolak
Aquifolium undulatum
Clarkia pulchella
Antennaria rosea
Cyperus paraensis
Selinum palustre
Stipa aristiglumis
Saxifraga pentadactylis
Epipremnum robinsonii
Chaenorhinum viscidum
Acer velutinum
Campanula salicifolia
Echinodorus vulgaris
Convolvulus tricolor
Veronica bartsiifolia
Alchemilla baltica
Cyperus capitellatus
Achyranthes sicula
Catabrosa sikkimensis
Elymus borealis
Carex austroalpina
Aira pumila
Viscaria aspera
Agrostis montevidensis
Quercus coriascens
Chrysosplenium chinense
Capsella umensis
Galium anglicum
Digitaria inaequalis
Picea alcoquiana
Hieracium adunans
Vigna bukobensis
Pinus tchugatskoi
Thymus spathulatus
Agrostis osakae
Lavandula officinalis
Dipsacozamia mexicana
Cupressus thujioides
Canna limbata
Cirsium tuberosum
Stipa cazorlensis
Ocotea martiana
Dolichos emarginatus
Ferula nudata
Cyperus platyculmis
Pueraria chanetii
Tripterium aquilegifolium
Philotria densa
Acroptilon subdentatum
Aster lanceolatus
Populus excelsa
Gagea fistulosa
Digitaria diamesa
Asparagus breslerianus
Spiraea hypericifolia
Polygonum hydropiper
Silene pedicellata
Rubus arcticus
Erigeron senecio
Myristica cordifolia
Brassica nipposinica
Sium ammi
Agropyron hirsutum
Pyrethrum parthenifolium
Digitalis lutea-majar
Aquilegia ecalcarata
Leea sumatrana
Galium decipiens
Tithymalus irgisensis
Agave jacobiana
Vigna longepedunculata
Physiglochis paniculata
Asclepias apocinum
Trasus piluliferus
Pinus washoensis
Hostia foetida
Potentilla saxatilis
Caltha confinis
Triticum nubigenum
Cyanus arvensis
Colchicum vranjanum
Telekia speciosa
Pharmacosycea rigida
Lolium strictum
Relbunium glaberrimum
Carex atratiformis
Carex banksii
Ranunculus rubrocalyx
Veronica maritima
Acer wondracekii
Digitaria hiascens
Lonicera micrantha
Hieracium sudetorum
Carex hostii
Arthraxon pusillus
Linophyllum alpinum
Pandanus tupaiensis
Ceratocephalus pilosus
Rumex gussonei
Triticum timopheevii
Barringtonia craibiana
Senna sumatrana
Campanula glacialis
Lupinus borealis
Anthemis ubensis
Juncoides glabrata
Linum corymbulosum
Salvia tricolor
Leopoldia tenuiflora
Fimbristylis anceps
Schizachyrium weberbaueri
Bidens procumbens
Ornithogalum kochii
Vinca ellipticifolia
Soyeria aurea
Spondias birrea
Berberis maxima
Silene pyrenaica
Ziziphus orthacantha
Kobus tripetala
Gymnotrix compressa
Lamium heterophyllum
Veronica anagallis
Fumaria muraliformis
Alopecurus pratensis
Eupatorium graciliflorum
Verataxus adpressa
Cistus complicatus
Callitriche polymorpha
Iris sarajevoensis
Pratia begonifolia
Festuca pseudosulcata
Phillyrea martini
Ricinus communis
Rosmarinus tenuifolius
Arctophila latiflora
Fumaria sepium
Sambucus intermedia
Betonica nemorosa
Staphylea indica
Solanum photeinocarpum
Antennaria formosa
Achyranthes grandifolia
Cardamine opizii
Goniolimon speciosum
Digitaria rottleri
Calamagrostis subalpina
Minquartia parvifolia
Capparis sandwichiana
Cyperus liebmannii
Lythrum pubescens
Anodontea halimifolia
Thyrsacanthus coccineus
Solidago cantoniensis
Arnica terrae-novae
Elymus wiegandii
Teucrium euganeum
Panax serratus
Euphorbia oblongifolia
Alliaria mathioli
Dichanthium bladhii
Trollius europaeus
Lithospermum vestitum
Hesperis loeselii
Trachynotia polystachya
Eschscholzia pseudalcicornis
Bellis pumila
Albizia falcata
Stipa bufensis
Scleria glaucescens
Panicum humifusum
Alsine holostea
Callitropsis lusitanica
Quercus aegilops
Podocarpus neglectus
Mespilus oliveriana
Verbena scoparia
Agriopyrum caninum
Prunus cerasus
Carex schoenoides
Sonchus tibesticus
Galium tenderiense
Briza gracilis
Philodendron dilaceratum
Salix macrolepis
Cyclamen variegatum
Bursa belgica
Senecio jacquinianus
Ripartia pyrenaica
Rosa alpina
Syringa suaveolens
Lophocereus gatesii
Datura fruticosa
Mulgedium roborovskii
Salix purpurea
Blitum acuminatum
Poa naltchikensis
Ornithogalum serotinum
Eugenia hookeri
Relbunium nitidum
Comarum supinum
Ammoseris sarmentosa
Ajuga alpestris
Sagina muscosa
Primula acaulis
Cordia guianensis
Columbaria pratensis
Phlomis javanica
Stizolobium scarabaeoides
Agrostis longiaristata
Phalaris ciliaris
Rhamnus xylopyrus
Aira sicula
Rosa czakiana
Rhynchopappus foetidus
Persicaria hartwrightii
Festuca dahurica
Geranium krylovii
Vigna repens
Gnaphalium sylvaticum
Betula aurea
Lythrum parviflorum
Salix phlomoides
Ribes pauciflorum
Schoenus castaneus
Aretia brevis
Selinum berula
Lantana sanguinea
Cyperus delicatulatus
Berlinia acuminata
Dyera laxiflora
Scheuchzeria palustris
Rubus exaltatus
Pennisetum phalaroides
Chrysophyllum edule
Helichrysum chrysanthum
Carex ajanensis
Uragoga obscurata
Andropogon byronis
Magonia viraru
Potentilla inclinata
Chenopodina prostrata
Campanula barbata
Carex grasmanniana
Leersia elongata
Festuca jubata
Chaenomeles cardinalis
Salvia hypanica
Salicornia perennans
Erysimum gayanum
Acer insigne
Ostrya mandshurica
Phoenix cycadifolia
Alopecurus caudicans
Juniperus keteleeri
Melissa graveolens
Solidago shinnersii
Pinus nitida
Vicia sylvatica
Periploca cochinchinensis
Matricaria suaveolens
Glyceria leptophylla
Morus cavaleriei
Epilobium nerterioides
Avena striata
Lycopus sinuatus
Colpodium bulbosum
Vignea chordorrhiza
Swida stolonifera
Pedicularis asplenifolia
Bulga pyramidalis
Rhodiola rosea
Cinna lateralis
Colchicum variopictum
Hierochloe jacutica
Panicum chloroticum
Abies trigona
Carex grypos
Poa evenkiensis
Lathyrus hultenii
Celtis rufescens
Calycomelia profunda
Potentilla patens
Drymocallis halacsyana
Tiniaria sachalinensis
Galium errans
Cyperus sphaerostachys
Vicia terana
Anthyllis variegata
Oplismenus intermedius
Potentilla sauteri
Holoschoenus atrovirens
Elaeopleurum monococcum
Artemisia odoratissima
Kobresia kunthiana
Corydalis tenella
Gossypium molle
Begonia dispar
Acanthopanax ricinifolius
Thlaspi praecox
Euthamia caroliniana
Sorghum melaleucum
Veronica persica
Spergularia maxima
Glycyrrhiza brachycarpa
Satureja karstiana
Spartina polystachya
Aracium alpinum
Trichophorum pauciflorum
Erigeron caucasicus
Larix griffithii
Carex lenticularis
Cardamine basisagittata
Dasystephana schistocalyx
Festuca filiformis
Campanula lamiifolia
Crocus versicolor
Betonica legitima
Vicia magnifolia
Pragmotessara japonica
Galium rubioides
Corymbia torelliana
Spiraea fortunei
Betula platyphylla
Erigeron ambiguus
Lonicera alpigena
Epilobium deminutum
Callitris intermedia
Cruciata krylovii
Acacia americana
Sisymbrium daghestanicum
Halerpestes sarmentosa
Euphorbia calabrica
Myrsine umbellata
Leptochloa chinensis
Cucumis trigonus
Pinus mandschurica
Tulorima cymbalaria
Phyla canescens
Handroanthus avellanedae
Abies aromatica
Crassina acerosa
Oryza paraguayensis
Wikstroemia foetida
Oliveranthus elegans
Heracleum caucasicum
Pinus grenvilleae
Tofieldia fauriei
Machaeranthera ramosa
Melothria althaeoides
Festuca calligera
Panicum tuberculiflorum
Hedera vitifolia
Crocus biflorus
Cyrtococcum radicans
Fimbristylis royeniana
Benzoin aestivale
Aster angustus
Lapathum montanum
Scirpus pauciflorus
Carex ×
Fagus latifolia
Spiraea foliosa
Rosa uliginosa
Bupleurum savignonii
Cynodon virgatus
Orthospermum bonus-henricus
Pandanus discolor
Citrus vangasy
Suaeda stauntonii
Gagea colchica
Anagallis mas
Ornithogalum proliferum
Plumaria revoluta
Quercus frutetorum
Mimusops boonei
Typha macranthelia
Eugenia laosensis
Hieracium caespiticola
Cynara sylvestris
Campanula marchesettii
Anthriscus hegetschweileri
Cardamine dentata
Sagittaria edulis
Alyxia latilimba
Pandanus trukensis
Carex urbis-malorum
Oxalis repens
Pisonia excelsa
Citrullus chodospermus
Pseudochaenomeles maulei
Oryza australis
Festuca quartiniana
Verbena alopecurus
Dimorphanthes angustifolia
Usionis uliginosa
Reseda lutea
Clematis microcuspis
Lactuca serriola
Abrotanum mas
Ornithogalum reticulatum
Canna esculenta
Barbarea rivularis
Libocedrus decurrens
Populus viridis
Trisetum americanum
Ajuga orientalis
Andropogon halepensis
Gossypium aureum
Persea floccosa
Myosotis rivularis
Thujopsis cupressoides
Campanula confertifolia
Kopsia panormitana
Bromus oostachys
Deyeuxia collina
Barringtonia isabelaensis
Anthistiria tortilis
Bebbia filifolia
Salix hastatella
Hieracium stiptocaule
Andropogon feensis
Caladium rubellum
Cerastium dahuricum
Bartsia trinervis
Diplotaxis littoralis
Phlomis aspera
Quercus bruttia
Acer opalus
Begonia insignis
Lunaria halimifolia
Scirpus trifidus
Aegilops juvenalis
Juncus scheuchzerioides
Anabasis saxaul
Sonchus spinulifoius
Pourouma crassivenosa
Hieracium leptophyllum
Rubia agostinhoi
Picea thunbergii
Bromus affinis
Amaranthus purpureus
Philadelphus sericanthus
Gouldia terminalis
Potentilla concolor
Pandanus tamaruensis
Dipsacus sylvestris
Phyllanthus swartzii
Bidens canescens
Arabis caucasica
Cakile pinnatifida
Teucrium genevense
Schizolobium parahyba
Ocimum frutescens
Baursea eichleri
Ribes tricuspe
Paederia sessiliflora
Lamium albiflorum
Acaena brachyglochin
Sorbus amelanchier
Juniperus sabinoides
Ceratopetalum montanum
Chimaphila rhombifolia
Chaerophyllum humile
Scirpus asperulus
Cnicus alpinus
Knautia montana
Thlaspi improperum
Pulsatilla bauhinii
Indigofera sengalensis
Dianthus flaccidus
Ericoila pyrenaica
Sesuvium edule
Rosa eglanteria
Pastinaca sylvestris
Cardamine ciliata
Sesleria tenerrima
Bupleurum graminifolium
Scutellaria soongorica
Declieuxia glauca
Chamaecyparis obtusa
Juncus strictus
Citrus pompelmos
Asterogeum laciniatum
Selinum officinale
Phragmites egmontianus
Carex scirpina
Juglans ambigua
Artemisia gracilis
Jacobaea argunensis
Cupressus tournefortii
Trichera arvensis
Rosa pouzinii
Andropogon saccharoides
Gentiana minima
Anemone recta
Petalostemon tenue
Scirpoides holoschoenus
Festuca sciuroides
Anacampseros ternata
Lathyrus tuberosus
Carex rupestris
Bromus triflorus
Trifolium saxicolum
Tragopogon xanthantherus
Tulipa armena
Crocus nivigena
Oxycarpus gangetica
Carex trinervis
Aconitum delphinifolium
Elymus kronokensis
Poa suzumeokatabica
Hecatonia palustris
Lathraea squamaria
Saxifraga intricata
Chlora dubia
Aloe cordifolia
Poa media
Ceratocephalus javanicus
Anabasis ammodendron
Bidens fervida
Mariscus praelongatus
Astragalus vesicarius
Sisymbrium stoloniferum
Valeriana pleijelii
Cardamine gunnii
Agrostis stolonifera
Polygonatum pubescens
Panicum sparsum
Elettaria villosa
Leymus ugamicus
Centaurea kochii
Rosa rustica
Clematitis vitalba
Rauvolfia goetzei
Digitaria borbonica
Abies cephalonica
Avena gracillima
Agrostemma thessalum
Stapelia forcipis
Galium strigosum
Isolepis paniculata
Thelycrania sanguinea
Statice filicaulis
Cerastium uniflorum
Galium grandiflorum
Centaurea diffusa
Tanarius pustulatus
Niopa peregrina
Albucea nutans
Pandanus glomerosus
Calamagrostis czekanowskiana
Hippion tenellum
Crocus fussianus
Leucodonium arvense
Carex pyrophila
Consolida songorica
Rhaphidophora grandis
Theobroma cacao
Philodendron petraeum
Bactris dahlgreniana
Rosa microcarpa
Alsine gussonii
Gossypium cinereum
Cassia multipinnata
Carex urbanii
Atropa mediterranea
Poa lanata
Galanthus corcyrensis
Alchemilla compta
Holcus nitidus
Mentha aromatica
Hordeum scabriusculum
Knafia helix
Najas dichotoma
Lagotis korolkowi
Cyperus laticulmis
Kentranthus ruber
Brachypodium brachystachyum
Carum humile
Chamaecyparis thyoides
Oenothera hookeri
Cyperus flabelliformis
Chenopodina sativa
Hexalobus mbula
Antirrhinum huteri
Hordeum hirsutum
Thymus robustus
Scilla scythica
Chrysopogon avenaceus
Fragaria succulenta
Prunus mexicana
Meibomia supina
Suaeda maritima
Najas subulata
Allium cepaeum
Portulaca intermedia
Aster foliaceus
Tragopogon intermedius
Cynanchum canescens
Syncodon glomeratum
Calamagrostis littorea
Agrostis rubicunda
Alnus neapolitana
Lychnidia coeli-rosa
Statice capitata
Canavalia rosea
Salix undulata
Inga thibaudiana
Cupressus lindleyi
Impatiens giorgii
Scleria loefgreniana
Cyperus hyalinolepis
Ribes spinosum
Acer monocarpon
Phillyrea trabutii
Sesuvium pentandrum
Hesperis orientalis
Retinispora leptoclada
Ochroma velutina
Elymus mackenzii
Juniperus uralensis
Pyrus prunifolia
Melica aquatica
Salvia aprica
Chenopodium santamaria
Stipa arabica
Aloe arborescens
Carex flaccida
Alchemilla saxetana
Draba ledebourii
Bidens minima
Anisantha rubens
Inga ferruginea
Rubus strigosus
Agropyron tournefortii
Mentha sapida
Isolepis squarrosa
Avena ambigua
Tulipa schrenkii
Cerris austriaca
Allium neapolitanum
Oplismenus undulatifolius
Vahea tomentosa
Helianthus patens
Sedum latifolium
Juniperus nepalensis
Phyllanthus leai
Fluminia arundinacea
Juncus setifolius
Ficinia nodosa
Vignea otrubae
Poa bivonae
Juncus lucens
Asterocephalus strictus
Titanodendron schumanniana
Chondrilla bornmuelleri
Phellandrium tabernaemontani
Betula friesii
Syringa amurensis
Acinos rotundifolius
Populus arembergica
Cirsium britannicum
Melinis argentea
Hypericum vulgare
Zygophyllum pinnatum
Psidium punctulatum
